,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
6,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2017-03,Mask R-CNN*,70.2,90.58,0.5,0.0641,77.5,0.91,ARM
7,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2017-11,CPN+,74.3,95.87,4.1,0.5256,77.5,0.96,ARM
8,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2018-04,Simple Base+*,75.3,97.16,1.0,0.1282,77.5,0.97,ARM
9,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2019-01,MSPN+*,77.5,100.0,2.2,0.2821,77.5,1.0,ARM
0,1,Outdoor Light Source Estimation,SUN360 - Outdoor Light Source Estimation benchmarking,2016-11,ÇuNNy,1.25,100.0,1.25,100,1.25,1.0,Median\\ Relighting\\ Error
0,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2016-11,FCIS  +OHEM,7.1,26.1,7.1,100,27.2,0.2,APS
1,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2017-03,Mask R-CNN (ResNeXt-101-FPN),16.9,62.13,9.8,0.4876,27.2,0.48,APS
2,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2019-08,"Cascade R-CNN (ResNet-101-FPN, map-guided)",21.2,77.94,4.3,0.2139,27.2,0.6,APS
3,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2019-11,CenterMask + VoVNet99,24.4,89.71,3.2,0.1592,27.2,0.69,APS
4,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2019-11,CenterMask + VoVNetV2-99 (multi-scale),27.2,100.0,2.8,0.1393,27.2,0.77,APS
5,1,Object Detection,COCO minival - Object Detection benchmarking,2016-12,FPN+,22.9,78.42,22.9,100,29.2,0.65,APS
6,1,Object Detection,COCO minival - Object Detection benchmarking,2017-12,"Cascade R-CNN (ResNet-101-FPN+, cascade)",23.8,81.51,0.9,0.1429,29.2,0.67,APS
7,1,Object Detection,COCO minival - Object Detection benchmarking,2019-01,TridentNet (ResNet-101),24.9,85.27,1.1,0.1746,29.2,0.7,APS
8,1,Object Detection,COCO minival - Object Detection benchmarking,2019-01,"ExtremeNet (Hourglass-104, multi-scale)",25.7,88.01,0.8,0.127,29.2,0.72,APS
9,1,Object Detection,COCO minival - Object Detection benchmarking,2019-08,HTC (HRNetV2p-W32),27.0,92.47,1.3,0.2063,29.2,0.76,APS
10,1,Object Detection,COCO minival - Object Detection benchmarking,2019-08,HTC (HRNetV2p-W48),28.8,98.63,1.8,0.2857,29.2,0.81,APS
11,1,Object Detection,COCO minival - Object Detection benchmarking,2019-11,CenterMask+VoVNetV2-99 (single-scale),29.2,100.0,0.4,0.0635,29.2,0.82,APS
12,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-03,DeformConv-R-FCN (Aligned-Inception-ResNet),19.4,54.65,19.4,100,35.5,0.55,APS
13,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-03,Mask R-CNN (ResNeXt-101-FPN),22.1,62.25,2.7,0.1677,35.5,0.62,APS
14,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-08,RetinaNet (ResNeXt-101-FPN),24.1,67.89,2.0,0.1242,35.5,0.68,APS
15,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-11,RefineDet512+ (ResNet-101),25.6,72.11,1.5,0.0932,35.5,0.72,APS
16,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-11,"D-RFCN + SNIP (DPN-98 with flip, multi-scale)",29.3,82.54,3.7,0.2298,35.5,0.83,APS
17,1,Object Detection,COCO test-dev - Object Detection benchmarking,2018-03,"PANet (ResNeXt-101, multi-scale)",30.1,84.79,0.8,0.0497,35.5,0.85,APS
18,1,Object Detection,COCO test-dev - Object Detection benchmarking,2019-01,"TridentNet (ResNet-101-Deformable, Image Pyramid)",31.8,89.58,1.7,0.1056,35.5,0.9,APS
19,1,Object Detection,COCO test-dev - Object Detection benchmarking,2019-06,"NAS-FPN (AmoebaNet-D, learned aug)",34.2,96.34,2.4,0.1491,35.5,0.96,APS
20,1,Object Detection,COCO test-dev - Object Detection benchmarking,2019-09,"Cascade Mask R-CNN (Triple-ResNeXt152, multi-scale)",35.5,100.0,1.3,0.0807,35.5,1.0,APS
21,1,Real-time Instance Segmentation,MSCOCO - Real-time Instance Segmentation benchmarking,2019-04,YOLACT,5.0,38.76,5.0,100,12.9,0.14,APS
22,1,Real-time Instance Segmentation,MSCOCO - Real-time Instance Segmentation benchmarking,2019-04,YOLACT-550 (ResNet-101-FPN),9.2,71.32,4.2,0.5316,12.9,0.26,APS
23,1,Real-time Instance Segmentation,MSCOCO - Real-time Instance Segmentation benchmarking,2019-11,CenterMask-Lite (ResNet-50-FPN),12.9,100.0,3.7,0.4684,12.9,0.36,APS
0,1,Pose Tracking,Multi-Person PoseTrack - Pose Tracking benchmarking,2016-11,PoseTrack,55.7,100.0,55.7,100,55.7,0.65,MOTP
1,1,3D Multi-Object Tracking,KITTI - 3D Multi-Object Tracking benchmarking,2018-02,BeyondPixels,85.73,100.0,85.73,100,85.73,1.0,MOTP
0,1,Instance Segmentation,Cityscapes test - Instance Segmentation benchmarking,2016-11,Deep Watershed Transform,19.4,49.74,19.4,100,39.0,0.33,Average\\ Precision
1,1,Instance Segmentation,Cityscapes test - Instance Segmentation benchmarking,2017-04,Dynamically Instantiated Network,23.4,60.0,4.0,0.2041,39.0,0.4,Average\\ Precision
2,1,Instance Segmentation,Cityscapes test - Instance Segmentation benchmarking,2019-06,Instance Segmentation by Jointly Optimizing Spatial Embeddings and Clustering Bandwidth,27.7,71.03,4.3,0.2194,39.0,0.47,Average\\ Precision
3,1,Instance Segmentation,Cityscapes test - Instance Segmentation benchmarking,2019-11,Panoptic-DeepLab [Cityscapes-fine],34.6,88.72,6.9,0.352,39.0,0.59,Average\\ Precision
4,1,Instance Segmentation,Cityscapes test - Instance Segmentation benchmarking,2019-11,Panoptic-DeepLab [Mapillary Vistas],39.0,100.0,4.4,0.2245,39.0,0.66,Average\\ Precision
5,1,Object Detection,iSAID - Object Detection benchmarking,2017-03,Mask-RCNN+,37.18,89.25,37.18,100,41.66,0.63,Average\\ Precision
6,1,Object Detection,iSAID - Object Detection benchmarking,2018-03,PANet,41.66,100.0,4.48,1.0,41.66,0.71,Average\\ Precision
7,1,Long-tail Learning,EGTEA - Long-tail Learning benchmarking,2017-08,Focal loss (3D- ResNeXt101),59.09,100.0,59.09,100,59.09,1.0,Average\\ Precision
8,1,Instance Segmentation,iSAID - Instance Segmentation benchmarking,2018-03,PANet,34.17,100.0,34.17,100,34.17,0.58,Average\\ Precision
0,1,Keypoint Detection,COCO - Keypoint Detection benchmarking,2016-11,Part Affinity Fields,60.5,78.27,60.5,100,77.3,0.78,Validation\\ AP
1,1,Keypoint Detection,COCO - Keypoint Detection benchmarking,2017-03,Mask R-CNN,69.2,89.52,8.7,0.5179,77.3,0.9,Validation\\ AP
2,1,Keypoint Detection,COCO - Keypoint Detection benchmarking,2018-04,ResNet-50,72.2,93.4,3.0,0.1786,77.3,0.93,Validation\\ AP
3,1,Keypoint Detection,COCO - Keypoint Detection benchmarking,2018-12,PoseFix,77.3,100.0,5.1,0.3036,77.3,1.0,Validation\\ AP
0,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2016-11,CSRDCF,0.263,58.97,0.263,100,0.446,0.56,Expected\\ Average\\ Overlap\\ \\(EAO\\)
1,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2016-11,ECO,0.28,62.78,0.017,0.0929,0.446,0.6,Expected\\ Average\\ Overlap\\ \\(EAO\\)
2,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2017-06,LSART,0.323,72.42,0.043,0.235,0.446,0.69,Expected\\ Average\\ Overlap\\ \\(EAO\\)
3,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2018-03,STRCF,0.345,77.35,0.022,0.1202,0.446,0.74,Expected\\ Average\\ Overlap\\ \\(EAO\\)
4,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2018-06,SiamRPN,0.383,85.87,0.038,0.2077,0.446,0.82,Expected\\ Average\\ Overlap\\ \\(EAO\\)
5,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2018-12,SiamRPN++,0.414,92.83,0.031,0.1694,0.446,0.89,Expected\\ Average\\ Overlap\\ \\(EAO\\)
6,1,Visual Object Tracking,VOT2017/18 - Visual Object Tracking benchmarking,2019-07,SiamMask_E,0.446,100.0,0.032,0.1749,0.446,0.96,Expected\\ Average\\ Overlap\\ \\(EAO\\)
7,1,Visual Object Tracking,VOT2016 - Visual Object Tracking benchmarking,2017-04,CFCF,0.3903,83.76,0.3903,100,0.466,0.84,Expected\\ Average\\ Overlap\\ \\(EAO\\)
8,1,Visual Object Tracking,VOT2016 - Visual Object Tracking benchmarking,2019-07,SiamMask_E,0.466,100.0,0.0757,1.0,0.466,1.0,Expected\\ Average\\ Overlap\\ \\(EAO\\)
9,1,Visual Object Tracking,VOT2017 - Visual Object Tracking benchmarking,2019-01,SiamRPN+,0.3,75.57,0.3,100,0.397,0.64,Expected\\ Average\\ Overlap\\ \\(EAO\\)
10,1,Visual Object Tracking,VOT2017 - Visual Object Tracking benchmarking,2019-07,GFS-DCF,0.397,100.0,0.097,1.0,0.397,0.85,Expected\\ Average\\ Overlap\\ \\(EAO\\)
11,1,Visual Object Tracking,VOT2019 - Visual Object Tracking benchmarking,2019-07,SiamMask_E,0.309,100.0,0.309,100,0.309,0.66,Expected\\ Average\\ Overlap\\ \\(EAO\\)
0,1,3D Part Segmentation,ShapeNet-Part - 3D Part Segmentation benchmarking,2016-12,PointNet,80.4,94.48,80.4,100,85.1,0.94,Class\\ Average\\ IoU
1,1,3D Part Segmentation,ShapeNet-Part - 3D Part Segmentation benchmarking,2016-12,SSCNN,82.0,96.36,1.6,0.3404,85.1,0.96,Class\\ Average\\ IoU
2,1,3D Part Segmentation,ShapeNet-Part - 3D Part Segmentation benchmarking,2017-11,SGPN,82.8,97.3,0.8,0.1702,85.1,0.97,Class\\ Average\\ IoU
3,1,3D Part Segmentation,ShapeNet-Part - 3D Part Segmentation benchmarking,2018-01,PointCNN,84.6,99.41,1.8,0.383,85.1,0.99,Class\\ Average\\ IoU
4,1,3D Part Segmentation,ShapeNet-Part - 3D Part Segmentation benchmarking,2019-04,KPConv,85.1,100.0,0.5,0.1064,85.1,1.0,Class\\ Average\\ IoU
0,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2016-12,"MCB [11, 12]",62.27,85.89,62.27,100,72.5,0.86,overall
1,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2017-05,MUTAN,67.4,92.97,5.13,0.5015,72.5,0.93,overall
2,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2017-07,Up-Down,70.34,97.02,2.94,0.2874,72.5,0.97,overall
3,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2018-05,BAN+Glove+Counter,70.4,97.1,0.06,0.0059,72.5,0.97,overall
4,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2019-06,MCANed-6,70.9,97.79,0.5,0.0489,72.5,0.98,overall
5,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2019-08,VisualBERT,71.0,97.93,0.1,0.0098,72.5,0.98,overall
6,1,Visual Question Answering,VQA v2 test-std - Visual Question Answering benchmarking,2019-08,LXMERT,72.5,100.0,1.5,0.1466,72.5,1.0,overall
7,1,Visual Question Answering,VizWiz 2018 - Visual Question Answering benchmarking,2019-04,Pythia v0.3 ,54.72,98.77,54.72,100,55.4,0.75,overall
8,1,Visual Question Answering,VizWiz 2018 - Visual Question Answering benchmarking,2019-08,"LXR955, No Ensemble",55.4,100.0,0.68,1.0,55.4,0.76,overall
0,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2016-12,PointNet,66.2,80.73,66.2,100,82.0,0.76,mAcc
1,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2017-11,SPG,73.0,89.02,6.8,0.4304,82.0,0.84,mAcc
2,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2018-12,PointCNN,75.6,92.2,2.6,0.1646,82.0,0.87,mAcc
3,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2019-04,KPConv,79.1,96.46,3.5,0.2215,82.0,0.91,mAcc
4,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2019-11,RandLA-Net,82.0,100.0,2.9,0.1835,82.0,0.94,mAcc
5,1,Semantic Segmentation,S3DIS Area5 - Semantic Segmentation benchmarking,2016-12,PointNet,49.0,67.31,49.0,100,72.8,0.56,mAcc
6,1,Semantic Segmentation,S3DIS Area5 - Semantic Segmentation benchmarking,2017-10,SegCloud,57.4,78.85,8.4,0.3529,72.8,0.66,mAcc
7,1,Semantic Segmentation,S3DIS Area5 - Semantic Segmentation benchmarking,2017-11,SPG,66.5,91.35,9.1,0.3824,72.8,0.76,mAcc
8,1,Semantic Segmentation,S3DIS Area5 - Semantic Segmentation benchmarking,2019-04,MinkowskiNet,71.7,98.49,5.2,0.2185,72.8,0.82,mAcc
9,1,Semantic Segmentation,S3DIS Area5 - Semantic Segmentation benchmarking,2019-04,KPConv,72.8,100.0,1.1,0.0462,72.8,0.84,mAcc
10,1,3D Instance Segmentation,S3DIS - 3D Instance Segmentation benchmarking,2018-01,PointCNN,75.61,100.0,75.61,100,75.61,0.87,mAcc
11,1,3D Semantic Segmentation,S3DIS - 3D Semantic Segmentation benchmarking,2019-07,PVCNN++ (1xC) volumetric,87.12,100.0,87.12,100,87.12,1.0,mAcc
0,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2016-12,PointNet,78.5,88.4,78.5,100,88.8,0.83,oAcc
1,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2017-11,SPG,85.5,96.28,7.0,0.6796,88.8,0.9,oAcc
2,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2018-12,PointCNN,88.1,99.21,2.6,0.2524,88.8,0.93,oAcc
3,1,Semantic Segmentation,S3DIS - Semantic Segmentation benchmarking,2019-04,ConvPoint,88.8,100.0,0.7,0.068,88.8,0.94,oAcc
4,1,Semantic Segmentation,S3DIS Area5 - Semantic Segmentation benchmarking,2017-11,SPG,86.38,100.0,86.38,100,86.38,0.91,oAcc
5,1,Semantic Segmentation,Semantic3D - Semantic Segmentation benchmarking,2017-11,SPG,92.9,98.0,92.9,100,94.8,0.98,oAcc
6,1,Semantic Segmentation,Semantic3D - Semantic Segmentation benchmarking,2019-11,RandLA-Net,94.8,100.0,1.9,1.0,94.8,1.0,oAcc
0,1,3D Point Cloud Classification,ModelNet40 - 3D Point Cloud Classification benchmarking,2016-12,PointNet,86.0,100.0,86,100,86,1.0,Mean\\ Accuracy
1,1,Medical Object Detection,Barrett’s Esophagus - Medical Object Detection benchmarking,2017-03,Sliding Window,74.0,91.36,74,100,81,0.86,Mean\\ Accuracy
2,1,Medical Object Detection,Barrett’s Esophagus - Medical Object Detection benchmarking,2018-11,Attention-based model,81.0,100.0,7,1.0,81,0.94,Mean\\ Accuracy
0,1,Semantic Segmentation,ADE20K - Semantic Segmentation benchmarking,2016-12,PSPNet,55.38,98.17,55.38,100,56.41,0.98,Test\\ Score
1,1,Semantic Segmentation,ADE20K - Semantic Segmentation benchmarking,2018-03,EncNet,55.67,98.69,0.29,0.2816,56.41,0.99,Test\\ Score
2,1,Semantic Segmentation,ADE20K - Semantic Segmentation benchmarking,2019-03,EncNet + JPU,55.84,98.99,0.17,0.165,56.41,0.99,Test\\ Score
3,1,Semantic Segmentation,ADE20K - Semantic Segmentation benchmarking,2019-11,LaU-regression-loss,56.32,99.84,0.48,0.466,56.41,1.0,Test\\ Score
4,1,Semantic Segmentation,ADE20K - Semantic Segmentation benchmarking,2019-11,LaU-offset-loss,56.41,100.0,0.09,0.0874,56.41,1.0,Test\\ Score
0,1,Real-Time Semantic Segmentation,NYU Depth v2 - Real-Time Semantic Segmentation benchmarking,2016-12,PSPNet18,19.0,26.39,19,100,72,0.26,Speed\\(ms/f\\)
1,1,Real-Time Semantic Segmentation,NYU Depth v2 - Real-Time Semantic Segmentation benchmarking,2016-12,PSPNet50,47.0,65.28,28,0.5283,72,0.65,Speed\\(ms/f\\)
2,1,Real-Time Semantic Segmentation,NYU Depth v2 - Real-Time Semantic Segmentation benchmarking,2016-12,PSPNet101,72.0,100.0,25,0.4717,72,1.0,Speed\\(ms/f\\)
0,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2016-12,FlowNet2,45.2,77.4,45.2,100,58.4,0.77,PCK\\-at\\-0\\.1
1,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2019-04,mgPFF+ft 1st,58.4,100.0,13.2,1.0,58.4,1.0,PCK\\-at\\-0\\.1
0,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2016-12,FlowNet2,73.5,85.56,73.5,100,85.9,0.86,PCK\\-at\\-0\\.3
1,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2018-06,ColorPointer,80.8,94.06,7.3,0.5887,85.9,0.94,PCK\\-at\\-0\\.3
2,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2019-04,mgPFF+ft 1st,85.9,100.0,5.1,0.4113,85.9,1.0,PCK\\-at\\-0\\.3
0,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2016-12,FlowNet2,80.6,89.76,80.6,100,89.8,0.9,PCK\\-at\\-0\\.4
1,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2018-06,ColorPointer,87.5,97.44,6.9,0.75,89.8,0.97,PCK\\-at\\-0\\.4
2,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2019-04,mgPFF+ft 1st,89.8,100.0,2.3,0.25,89.8,1.0,PCK\\-at\\-0\\.4
0,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2016-12,FlowNet2,85.5,92.53,85.5,100,92.4,0.93,PCK\\-at\\-0\\.5
1,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2018-06,ColorPointer,91.4,98.92,5.9,0.8551,92.4,0.99,PCK\\-at\\-0\\.5
2,1,Skeleton Based Action Recognition,JHMDB Pose Tracking - Skeleton Based Action Recognition benchmarking,2019-04,mgPFF+ft 1st,92.4,100.0,1.0,0.1449,92.4,1.0,PCK\\-at\\-0\\.5
0,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2016-12,FCNs in the wild,20.2,37.9,20.2,100,53.3,0.38,mIoU\\ \\(13\\ classes\\)
1,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2017-07,CDA,29.0,54.41,8.8,0.2659,53.3,0.54,mIoU\\ \\(13\\ classes\\)
2,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2018-11,ADVENT,48.0,90.06,19.0,0.574,53.3,0.9,mIoU\\ \\(13\\ classes\\)
3,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2019-03,SWD,48.1,90.24,0.1,0.003,53.3,0.9,mIoU\\ \\(13\\ classes\\)
4,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2019-04,DADA (ResNet-101),49.8,93.43,1.7,0.0514,53.3,0.93,mIoU\\ \\(13\\ classes\\)
5,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2019-04,Bidirectional Learning (ResNet-101),51.4,96.44,1.6,0.0483,53.3,0.96,mIoU\\ \\(13\\ classes\\)
6,1,Image-to-Image Translation,SYNTHIA-to-Cityscapes - Image-to-Image Translation benchmarking,2019-08,PyCDA (ResNet-101),53.3,100.0,1.9,0.0574,53.3,1.0,mIoU\\ \\(13\\ classes\\)
0,1,Rotated MNIST,Rotated MNIST - Rotated MNIST benchmarking,2016-12,H-net,1.69,100.0,1.69,100,1.69,1.0,Test\\ error
0,1,3D Face Reconstruction,Florence - 3D Face Reconstruction benchmarking,2016-12,3DMM-CNN,1.93,100.0,1.93,100,1.93,0.12,Average\\ 3D\\ Error
1,1,Hand Pose Estimation,NYU Hands - Hand Pose Estimation benchmarking,2017-02,REN,12.7,81.41,12.7,100,15.6,0.81,Average\\ 3D\\ Error
2,1,Hand Pose Estimation,NYU Hands - Hand Pose Estimation benchmarking,2017-07,REN,15.6,100.0,2.9,1.0,15.6,1.0,Average\\ 3D\\ Error
3,1,Hand Pose Estimation,ICVL Hands - Hand Pose Estimation benchmarking,2017-02,REN,7.5,92.59,7.5,100,8.1,0.48,Average\\ 3D\\ Error
4,1,Hand Pose Estimation,ICVL Hands - Hand Pose Estimation benchmarking,2017-08,DeepPrior++,8.1,100.0,0.6,1.0,8.1,0.52,Average\\ 3D\\ Error
5,1,Hand Pose Estimation,MSRA Hands - Hand Pose Estimation benchmarking,2017-02,REN,9.8,100.0,9.8,100,9.8,0.63,Average\\ 3D\\ Error
6,1,Hand Pose Estimation,HANDS 2017 - Hand Pose Estimation benchmarking,2017-08,THU VCLab,11.7,98.24,11.7,100,11.91,0.75,Average\\ 3D\\ Error
7,1,Hand Pose Estimation,HANDS 2017 - Hand Pose Estimation benchmarking,2017-12,Vanora,11.91,100.0,0.21,1.0,11.91,0.76,Average\\ 3D\\ Error
8,1,Hand Pose Estimation,HANDS 2019 - Hand Pose Estimation benchmarking,2020-01,HandAugment,13.66,100.0,13.66,100,13.66,0.88,Average\\ 3D\\ Error
0,1,Weakly-supervised 3D Human Pose Estimation,Human3.6M - Weakly-supervised 3D Human Pose Estimation benchmarking,2017-01,Tome et al.,1.0,50.0,1,100,2,0.5,Number\\ of\\ Views
1,1,Weakly-supervised 3D Human Pose Estimation,Human3.6M - Weakly-supervised 3D Human Pose Estimation benchmarking,2019-03,Kocabas et al.,2.0,100.0,1,1.0,2,1.0,Number\\ of\\ Views
0,1,Weakly-supervised 3D Human Pose Estimation,Human3.6M - Weakly-supervised 3D Human Pose Estimation benchmarking,2017-01,Tome et al.,1.0,0.41,1,100,243,0.0,Number\\ of\\ Frames\\ Per\\ View
1,1,Weakly-supervised 3D Human Pose Estimation,Human3.6M - Weakly-supervised 3D Human Pose Estimation benchmarking,2018-11,Pavllo et al.,243.0,100.0,242,1.0,243,1.0,Number\\ of\\ Frames\\ Per\\ View
0,1,Optical Character Recognition,FSNS - Test - Optical Character Recognition benchmarking,2017-02,STREET,27.54,100.0,27.54,100,27.54,1.0,Sequence\\ error
0,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN+Seg,22.6,88.28,22.6,100,25.6,0.88,Small\\ MR\\^\\-2
1,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN,25.6,100.0,3.0,1.0,25.6,1.0,Small\\ MR\\^\\-2
0,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN+Seg,6.7,93.06,6.7,100,7.2,0.93,Medium\\ MR\\^\\-2
1,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN,7.2,100.0,0.5,1.0,7.2,1.0,Medium\\ MR\\^\\-2
0,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN+Seg,8.0,100.0,8.0,100,8.0,1.0,Large\\ MR\\^\\-2
0,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN+Seg,14.8,95.48,14.8,100,15.5,0.95,Reasonable\\ MR\\^\\-2
1,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2017-02,FRCNN,15.4,99.35,0.6,0.8571,15.5,0.99,Reasonable\\ MR\\^\\-2
2,1,Pedestrian Detection,CityPersons - Pedestrian Detection benchmarking,2018-07,TLL,15.5,100.0,0.1,0.1429,15.5,1.0,Reasonable\\ MR\\^\\-2
0,1,Multimodal Unsupervised Image-To-Image Translation,Edge-to-Shoes - Multimodal Unsupervised Image-To-Image Translation benchmarking,2017-03,UNIT,0.011,10.09,0.011,100,0.109,0.06,Diversity
1,1,Multimodal Unsupervised Image-To-Image Translation,Edge-to-Shoes - Multimodal Unsupervised Image-To-Image Translation benchmarking,2017-11,BicycleGAN,0.104,95.41,0.093,0.949,0.109,0.59,Diversity
2,1,Multimodal Unsupervised Image-To-Image Translation,Edge-to-Shoes - Multimodal Unsupervised Image-To-Image Translation benchmarking,2018-04,MUNIT,0.109,100.0,0.005,0.051,0.109,0.62,Diversity
