,date,individual,class,class_label,performance_measure,metricName,result,model_label
6192,2020-03-23,https://identifiers.org/ito:ITO_ilRE6ZIcwHdHy4yym,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,480000000,Meta Pseudo Labels (EfficientNet-L2) model in \'Meta Pseudo Labels\'
6200,2021-03-22,https://identifiers.org/ito:ITO_iWp7OndKL9Z4DDX0c,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,6400000,CeiT-T model in \'Incorporating Convolution Designs into Visual Transformers\'
6208,2021-03-19,https://identifiers.org/ito:ITO_iWqerq7AlYvxtww4p,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,5740000,HVT-Ti-1 model in \'Scalable Visual Transformers with Hierarchical Pooling\'
6216,2020-03-30,https://identifiers.org/ito:ITO_iWymrVRqSVvc8Idte,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,39200000,RegNetY-8.0GF model in \'Designing Network Design Spaces\'
6224,2021-03-27,https://identifiers.org/ito:ITO_iapRyS9Jig8k2JM33,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,43300000,CrossViT-18 model in \'CrossViT: Cross-Attention Multi-Scale Vision Transformer for Image Classification\'
6232,2021-03-22,https://identifiers.org/ito:ITO_ibFw5eeonq45t7xDa,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,24200000,CeiT-S model in \'Incorporating Convolution Designs into Visual Transformers\'
6240,2020-03-31,https://identifiers.org/ito:ITO_ibJvRu624taoIeTnT,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,3400000,MUXNet-m model in \'MUXConv: Information Multiplexing in Convolutional Neural Networks\'
6248,2016-02-23,https://identifiers.org/ito:ITO_ibkafH2PXED9WkmjE,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,55800000,"Inception ResNet V2 model in \'Inception-v4, Inception-ResNet and the Impact of Residual Connections on Learning\'"
6256,2018-05-02,https://identifiers.org/ito:ITO_ifp8J0IYxd9nPVqvQ,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,194000000,ResNeXt-101 32×16d model in \'Exploring the Limits of Weakly Supervised Pretraining\'
6264,2021-03-19,https://identifiers.org/ito:ITO_ifRcdBP9JU185ODoX,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,48000000,ConViT-S+ model in \'ConViT: Improving Vision Transformers with Soft Convolutional Inductive Biases\'
6272,2020-06-20,https://identifiers.org/ito:ITO_ifrfrJllZst39VCye,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,42300000,PyConvResNet-101 model in \'Pyramidal Convolution: Rethinking Convolutional Neural Networks for Visual Recognition\'
6280,2021-05-04,https://identifiers.org/ito:ITO_ifv41XCI0SPk1JNtk,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,46000000,Mixer-B/16 model in \'MLP-Mixer: An all-MLP Architecture for Vision\'
6288,2017-07-06,https://identifiers.org/ito:ITO_ifxVXXD3fRBKfhe63,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,80000000,DPN-131 (320x320) model in \'Dual Path Networks\'
6296,2021-03-19,https://identifiers.org/ito:ITO_iQxqmgYhMp6iT0FzO,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,6000000,ConViT-Ti model in \'ConViT: Improving Vision Transformers with Soft Convolutional Inductive Biases\'
6304,2020-03-30,https://identifiers.org/ito:ITO_iR7cBh7fSpXOqGgHc,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,11200000,RegNetY-1.6GF model in \'Designing Network Design Spaces\'
6312,2019-05-28,https://identifiers.org/ito:ITO_iRjAMbAvZfrIDJEER,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,7800000,EfficientNet-B1 model in \'EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks\'
6320,2019-11-11,https://identifiers.org/ito:ITO_ickIWygonv6id4L1i,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,12000000,NoisyStudent (EfficientNet-B3) model in \'Self-training with Noisy Student improves ImageNet classification\'
6328,2016-10-07,https://identifiers.org/ito:ITO_iclRlnbT7N1mtxfDL,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,22800000,Xception model in \'Xception: Deep Learning with Depthwise Separable Convolutions\'
6336,2021-06-09,https://identifiers.org/ito:ITO_ifYKR7r56z65QyAIF,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,42000000,Conv+TFM (CoAtNet-1) model in \'CoAtNet: Marrying Convolution and Attention for All Data Sizes\'
6344,2020-03-31,https://identifiers.org/ito:ITO_ig65qdz9vKKbQ0qkT,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,2400000,MUXNet-s model in \'MUXConv: Information Multiplexing in Convolutional Neural Networks\'
6352,2019-05-28,https://identifiers.org/ito:ITO_igBM8y7ItiOViGzX6,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,30000000,EfficientNet-B5 model in \'EfficientNet: Rethinking Model Scaling for Convolutional Neural Networks\'
6360,2021-02-11,https://identifiers.org/ito:ITO_iWz2huutDT8IEaf8T,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,316100000,NFNet-F4 model in \'High-Performance Large-Scale Image Recognition Without Normalization\'
6368,2021-02-11,https://identifiers.org/ito:ITO_iYDFUPX3KjUUuZAGX,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,377200000,NFNet-F5 w/ SAM model in \'High-Performance Large-Scale Image Recognition Without Normalization\'
6376,2019-04-07,https://identifiers.org/ito:ITO_iRkncOz54yNQQruho,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,29380000,ACNet (ResNet-50) model in \'Adaptively Connected Neural Networks\'
6384,2019-08-16,https://identifiers.org/ito:ITO_iRuJ9jlwPWCIxcvkl,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,6000000,SCARLET-C model in \'SCARLET-NAS: Bridging the gap between Stability and Scalability in Weight-sharing Neural Architecture Search\'
6392,2020-06-18,https://identifiers.org/ito:ITO_iRYLvb7YDurYPYqAs,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,5470000,MobileNetV3_large_x1_0_ssld model in \'Semi-Supervised Recognition under a Noisy and Fine-grained Dataset\'
6400,2018-02-05,https://identifiers.org/ito:ITO_iScOZyhWH7sDaFRZJ,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,469000000,AmoebaNet-A model in \'Regularized Evolution for Image Classifier Architecture Search\'
6408,2019-11-27,https://identifiers.org/ito:ITO_iSFROSfKLjkkohnr7,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,20500000,CSPResNeXt-50 (Mish+Aug) model in \'CSPNet: A New Backbone that can Enhance Learning Capability of CNN\'
6416,2019-11-11,https://identifiers.org/ito:ITO_iYMN8SoRoKiTB1s9k,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,7800000,NoisyStudent (EfficientNet-B1) model in \'Self-training with Noisy Student improves ImageNet classification\'
6424,2019-05-02,https://identifiers.org/ito:ITO_iYPIl1vEYfUVIALLT,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,88000000,ResNeXt-101 32x8d (semi-weakly sup.) model in \'Billion-scale semi-supervised learning for image classification\'
6432,2020-03-18,https://identifiers.org/ito:ITO_igkyrfpul0U5wBO0o,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,30000000,FixEfficientNet-B5 model in \'Fixing the train-test resolution discrepancy: FixEfficientNet\'
6440,2020-03-18,https://identifiers.org/ito:ITO_id4Z0rnk6EW8PlFpL,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,66000000,FixEfficientNet-B7 model in \'Fixing the train-test resolution discrepancy: FixEfficientNet\'
6448,2021-04-01,https://identifiers.org/ito:ITO_id7JY6YUJDa7qQBDc,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,121000000,EfficientNetV2-L model in \'EfficientNetV2: Smaller Models and Faster Training\'
6456,2021-02-11,https://identifiers.org/ito:ITO_idi47Gqik9uNPpMpn,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,438400000,NFNet-F6 w/ SAM model in \'High-Performance Large-Scale Image Recognition Without Normalization\'
6464,2020-12-23,https://identifiers.org/ito:ITO_igs4U0hAdHYcwD2gP,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,87000000,DeiT-B 384 model in \'Training data-efficient image transformers & distillation through attention\'
6472,2018-05-02,https://identifiers.org/ito:ITO_ihazzDgF46vrzrifj,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,466000000,ResNeXt-101 32x32d model in \'Exploring the Limits of Weakly Supervised Pretraining\'
6480,2017-07-06,https://identifiers.org/ito:ITO_ihgTdJxa9qmS3vgCY,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,80000000,DPN-131 (224x224) (80M) model in \'Dual Path Networks\'
6488,2018-12-04,https://identifiers.org/ito:ITO_ihILl6UKN3jpMPmJK,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,25000000,ResNet-50-D model in \'Bag of Tricks for Image Classification with Convolutional Neural Networks\'
6496,2015-12-10,https://identifiers.org/ito:ITO_iSWTMeTuoHK20kBm9,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,40000000,ResNet-101 model in \'Deep Residual Learning for Image Recognition\'
6504,2021-01-28,https://identifiers.org/ito:ITO_ipCZ20KjkhDcgLsFX,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,64400000,T2T-ViT-24 model in \'Tokens-to-Token ViT: Training Vision Transformers from Scratch on ImageNet\'
6512,2018-07-31,https://identifiers.org/ito:ITO_ipG4TN6FSlcMofKMC,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,4800000,MnasNet-A2 model in \'MnasNet: Platform-Aware Neural Architecture Search for Mobile\'
6520,2021-03-30,https://identifiers.org/ito:ITO_ipO7tAOuJlJoMAfcf,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,10600000,PiT-XS model in \'Rethinking Spatial Dimensions of Vision Transformers\'
6528,2021-06-10,https://identifiers.org/ito:ITO_idpjwsg4ZVQ57qL3p,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,3400000000,V-MoE-L/16 (Every-2) model in \'Scaling Vision with Sparse Mixture of Experts\'
6536,2021-03-10,https://identifiers.org/ito:ITO_idqToge64kdVJszUQ,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,9200000,RedNet-26 model in \'Involution: Inverting the Inherence of Convolution for Visual Recognition\'
6544,2021-03-31,https://identifiers.org/ito:ITO_ie7BAPh9esliFr5YG,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,46900000,CAIT-S-24 model in \'Going deeper with Image Transformers\'
6552,2021-03-23,https://identifiers.org/ito:ITO_ieeQZ83jiaFoDCz5Z,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,87000000,"HaloNet4 (base 128, Conv-12) model in \'Scaling Local Self-Attention for Parameter Efficient Visual Backbones\'"
6560,2020-10-28,https://identifiers.org/ito:ITO_iZC8KGfrZW0xkcyQn,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,11900000,"TinyNet (GhostNet) model in \'Model Rubik\'s Cube: Twisting Resolution, Depth and Width for TinyNets\'"
6568,2021-04-26,https://identifiers.org/ito:ITO_iZefDdHGlW1Glch6V,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,40200000,Visformer-S model in \'Visformer: The Vision-friendly Transformer\'
6576,2021-02-11,https://identifiers.org/ito:ITO_ihNIRNgdCWRwSTWn5,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,71500000,NFNet-F0 model in \'High-Performance Large-Scale Image Recognition Without Normalization\'
6584,2018-05-02,https://identifiers.org/ito:ITO_ii2PHkuCkjTcWWZ6I,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,88000000,ResNeXt-101 32x8d model in \'Exploring the Limits of Weakly Supervised Pretraining\'
6592,2019-07-22,https://identifiers.org/ito:ITO_iiClYopTzJijwF6mY,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,4100000,MixNet-S model in \'MixConv: Mixed Depthwise Convolutional Kernels\'
6600,2021-04-22,https://identifiers.org/ito:ITO_ipRHOS7PzhBMo5xsm,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,150000000,LV-ViT-L model in \'All Tokens Matter: Token Labeling for Training Better Vision Transformers\'
6608,2021-01-27,https://identifiers.org/ito:ITO_iqJFFKgFh3qiEa5xJ,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,28020000,SENet-50 model in \'Bottleneck Transformers for Visual Recognition\'
6616,2021-04-01,https://identifiers.org/ito:ITO_iqL8jOq8nnrEhJ9CX,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,55000000,EfficientNetV2-M (21k) model in \'EfficientNetV2: Smaller Models and Faster Training\'
6624,2021-06-07,https://identifiers.org/ito:ITO_iqXRTRb8Vke46SYwz,https://identifiers.org/ito:ITO_37207,ImageNet - Image Classification benchmarking,https://identifiers.org/ito:ITO_09767,Number of params,6.5,ViTAE-6M model in \'ViTAE: Vision Transformer Advanced by Exploring Intrinsic Inductive Bias\'
