,top_level_class,top_level_class_label,task_label,year,level_4,result
4296,https://identifiers.org/ito:ITO_00141,Natural language processing,Timeline Summarization,2019,0,1
4297,https://identifiers.org/ito:ITO_00141,Natural language processing,Timeline Summarization,2020,3,1
4298,https://identifiers.org/ito:ITO_00141,Natural language processing,Timex normalization,2012,0,1
4299,https://identifiers.org/ito:ITO_00141,Natural language processing,Timex normalization,2015,0,1
4300,https://identifiers.org/ito:ITO_00141,Natural language processing,Timex normalization,2015,2,1
4301,https://identifiers.org/ito:ITO_00141,Natural language processing,Timex normalization,2016,3,1
4302,https://identifiers.org/ito:ITO_00141,Natural language processing,Timex normalization,2018,1,1
4303,https://identifiers.org/ito:ITO_00141,Natural language processing,Timex normalization,2019,3,1
4304,https://identifiers.org/ito:ITO_00141,Natural language processing,Tokenization,2021,0,1
4305,https://identifiers.org/ito:ITO_00141,Natural language processing,Topic modeling,2015,0,1
4306,https://identifiers.org/ito:ITO_00141,Natural language processing,Topic modeling,2019,0,1
4307,https://identifiers.org/ito:ITO_00141,Natural language processing,Topic modeling,2019,1,1
4308,https://identifiers.org/ito:ITO_00141,Natural language processing,Topic modeling,2020,0,4
4309,https://identifiers.org/ito:ITO_00141,Natural language processing,Topic modeling,2020,3,2
4310,https://identifiers.org/ito:ITO_00141,Natural language processing,Topic modeling,2021,3,4
4311,https://identifiers.org/ito:ITO_00141,Natural language processing,Trump),2021,0,1
4312,https://identifiers.org/ito:ITO_00141,Natural language processing,Tweet-Reply Sentiment Analysis,2021,0,1
4313,https://identifiers.org/ito:ITO_00141,Natural language processing,Twitter Event Detection,2019,0,3
4314,https://identifiers.org/ito:ITO_00141,Natural language processing,Twitter Event Detection,2020,3,3
4315,https://identifiers.org/ito:ITO_00141,Natural language processing,Type prediction,2020,0,2
4316,https://identifiers.org/ito:ITO_00141,Natural language processing,Type prediction,2021,3,2
4317,https://identifiers.org/ito:ITO_00141,Natural language processing,UCCA Parsing,2017,0,2
4318,https://identifiers.org/ito:ITO_00141,Natural language processing,UCCA Parsing,2018,1,2
4319,https://identifiers.org/ito:ITO_00141,Natural language processing,UCCA Parsing,2019,0,4
4320,https://identifiers.org/ito:ITO_00141,Natural language processing,UCCA Parsing,2019,1,2
4321,https://identifiers.org/ito:ITO_00141,Natural language processing,UCCA Parsing,2020,3,6
4322,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Dependency Parsing,2004,0,1
4323,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Dependency Parsing,2009,1,1
4324,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Dependency Parsing,2010,1,1
4325,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Dependency Parsing,2013,1,1
4326,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Dependency Parsing,2015,1,1
4327,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Dependency Parsing,2016,3,1
4328,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised KG-to-text,2019,0,2
4329,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised KG-to-text,2020,3,2
4330,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2018,0,4
4331,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2019,1,4
4332,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2019,0,3
4333,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2020,1,4
4334,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2020,3,2
4335,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2020,0,1
4336,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2020,2,1
4337,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised Machine Translation,2021,3,6
4338,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised semantic parsing,2019,0,2
4339,https://identifiers.org/ito:ITO_00141,Natural language processing,Unsupervised semantic parsing,2020,3,2
4340,https://identifiers.org/ito:ITO_00141,Natural language processing,Value prediction,2020,0,1
4341,https://identifiers.org/ito:ITO_00141,Natural language processing,Value prediction,2021,3,1
4342,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2015,0,2
4343,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2018,1,2
4344,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2019,0,1
4345,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2020,1,3
4346,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2020,0,1
4347,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2021,1,2
4348,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2021,2,1
4349,https://identifiers.org/ito:ITO_00141,Natural language processing,Video Question Answering,2021,3,1
4350,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2016,0,11
4351,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2017,1,11
4352,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2018,1,10
4353,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2018,2,1
4354,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2019,1,11
4355,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2020,0,15
4356,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2020,2,11
4357,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2021,3,20
4358,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2021,0,6
4359,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2021,2,4
4360,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Dialog,2021,1,2
4361,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2015,0,7
4362,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2016,1,6
4363,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2016,0,5
4364,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2016,2,1
4365,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2017,0,11
4366,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2017,3,5
4367,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2017,1,4
4368,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2017,2,2
4369,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2018,1,6
4370,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2018,0,4
4371,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2018,2,2
4372,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2018,3,2
4373,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2019,0,17
4374,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2019,1,12
4375,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2019,3,5
4376,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2019,2,2
4377,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2020,3,11
4378,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2020,1,7
4379,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2020,2,5
4380,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2020,0,4
4381,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2021,1,11
4382,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2021,2,7
4383,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2021,3,7
4384,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Question Answering,2021,0,1
4385,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Reasoning,2019,0,7
4386,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Reasoning,2020,3,3
4387,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Reasoning,2020,1,2
4388,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Reasoning,2021,2,3
4389,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Reasoning,2021,1,1
4390,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Storytelling,2018,0,6
4391,https://identifiers.org/ito:ITO_00141,Natural language processing,Visual Storytelling,2019,3,6
4392,https://identifiers.org/ito:ITO_00141,Natural language processing,Weakly Supervised Classification,2020,0,2
4393,https://identifiers.org/ito:ITO_00141,Natural language processing,Weakly Supervised Classification,2021,3,2
4394,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Alignment,2017,0,4
4395,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Alignment,2020,1,4
4396,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Alignment,2020,0,3
4397,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Alignment,2021,3,7
4398,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2014,0,6
4399,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2015,0,2
4400,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2016,0,5
4401,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2016,1,1
4402,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2016,2,1
4403,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2017,0,4
4404,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2017,1,3
4405,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2017,2,3
4406,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2018,1,10
4407,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2018,2,3
4408,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2018,0,2
4409,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2019,1,13
4410,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2019,0,4
4411,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2020,1,11
4412,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2020,3,8
4413,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2020,0,7
4414,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2020,2,4
4415,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2021,3,21
4416,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Disambiguation,2021,2,1
4417,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2013,0,3
4418,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2014,0,3
4419,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2015,1,3
4420,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2016,1,4
4421,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2016,2,2
4422,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2018,1,5
4423,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2018,2,1
4424,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2019,1,6
4425,https://identifiers.org/ito:ITO_00141,Natural language processing,Word Sense Induction,2020,3,6
