,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
8,1,Visual Dialog,VisDial v1.0 test-std,2019-04,5xFGA (F-RCNNx101),86.73,100.0,7.0,0.08,86.73,1.0,R\\-at\\-5
9,1,Phrase Grounding,Flickr30k Entities Dev,2019-08,VisualBERT,84.49,100.0,84.49,1.0,84.49,0.97,R\\-at\\-5
0,1,Visual Dialog,VisDial v0.9 val,2017-09,AMEM Seo et al. (2017),4.86,100.0,4.86,1.0,4.86,1.0,Mean\\ Rank
1,1,Visual Dialog,VisDial v1.0 test-std,2018-09,CorefNMN Kottur et al. (2018),4.4,100.0,4.4,1.0,4.4,0.91,Mean\\ Rank
2,1,Visual Dialog,Visual Dialog v1.0,2019-02,HACAN,4.2,97.67,4.2,0.98,4.3,0.86,Mean\\ Rank
3,1,Visual Dialog,Visual Dialog v1.0,2019-02,DAN,4.3,100.0,0.1,0.02,4.3,0.88,Mean\\ Rank
0,1,Question Answering,WikiHop,2017-10,BiDAF,42.9,60.76,42.9,0.61,70.6,0.61,Test
1,1,Question Answering,WikiHop,2018-04,Coref-GRU,59.3,83.99,16.4,0.23,70.6,0.84,Test
2,1,Question Answering,WikiHop,2018-09,MHQA,65.4,92.63,6.1,0.09,70.6,0.93,Test
3,1,Question Answering,WikiHop,2019-01,CFC,70.6,100.0,5.2,0.07,70.6,1.0,Test
4,1,Table-based Fact Verification,TabFact,2019-09,Table-BERT-Horizontal-T+F-Template,65.12,100.0,65.12,1.0,65.12,0.92,Test
0,1,Fine-Grained Opinion Analysis,MPQA,2017-11,FS-MTL,83.8,98.69,83.8,0.99,84.91,0.99,Holder\\ Binary\\ F1
1,1,Fine-Grained Opinion Analysis,MPQA,2019-06,SRL-SAWR,84.91,100.0,1.1,0.01,84.91,1.0,Holder\\ Binary\\ F1
0,1,Fine-Grained Opinion Analysis,MPQA,2017-11,FS-MTL,72.06,98.32,72.06,0.98,73.29,0.98,Target\\ Binary\\ F1
1,1,Fine-Grained Opinion Analysis,MPQA,2019-06,SRL-SAWR,73.29,100.0,1.2,0.02,73.29,1.0,Target\\ Binary\\ F1
0,1,Constituency Grammar Induction,PTB,2017-11,PRPN (tuned),47.3,84.92,47.3,0.85,55.7,0.85,Mean\\ F1\\ \\(WSJ\\)
1,1,Constituency Grammar Induction,PTB,2018-08,DMV + invertible projector,47.9,86.0,0.6,0.01,55.7,0.86,Mean\\ F1\\ \\(WSJ\\)
2,1,Constituency Grammar Induction,PTB,2018-10,ON-LSTM (tuned),48.1,86.36,0.2,0.0,55.7,0.86,Mean\\ F1\\ \\(WSJ\\)
3,1,Constituency Grammar Induction,PTB,2019-06,DIORA (+PP),55.7,100.0,7.6,0.14,55.7,1.0,Mean\\ F1\\ \\(WSJ\\)
0,1,Constituency Grammar Induction,PTB,2017-11,PRPN (tuned),47.9,79.7,47.9,0.8,60.1,0.8,Max\\ F1\\ \\(WSJ\\)
1,1,Constituency Grammar Induction,PTB,2018-10,ON-LSTM (tuned),50.0,83.19,2.1,0.03,60.1,0.83,Max\\ F1\\ \\(WSJ\\)
2,1,Constituency Grammar Induction,PTB,2019-04,URNNG,52.4,87.19,2.4,0.04,60.1,0.87,Max\\ F1\\ \\(WSJ\\)
3,1,Constituency Grammar Induction,PTB,2019-06,DIORA (+PP),56.2,93.51,3.8,0.06,60.1,0.94,Max\\ F1\\ \\(WSJ\\)
4,1,Constituency Grammar Induction,PTB,2019-06,Compound PCFG,60.1,100.0,3.9,0.06,60.1,1.0,Max\\ F1\\ \\(WSJ\\)
0,1,Ad-Hoc Information Retrieval,TREC Robust04,2017-11,DRMM,0.431,80.1,0.431,0.8,0.5381,0.01,nDCG\\-at\\-20
1,1,Ad-Hoc Information Retrieval,TREC Robust04,2018-09,POSIT-DRMM-MV,0.464,86.23,0.0,0.0,0.5381,0.01,nDCG\\-at\\-20
2,1,Ad-Hoc Information Retrieval,TREC Robust04,2019-04,CEDR-KNRM,0.5381,100.0,0.1,0.19,0.5381,0.02,nDCG\\-at\\-20
3,1,Document Ranking,ClueWeb09-B,2019-06,XLNet,31.1,100.0,31.1,1.0,31.1,1.0,nDCG\\-at\\-20
0,1,Ad-Hoc Information Retrieval,TREC Robust04,2017-11,DRMM,0.382,81.85,0.382,0.82,0.4667,0.82,P\\-at\\-20
1,1,Ad-Hoc Information Retrieval,TREC Robust04,2018-09,POSIT-DRMM-MV,0.389,83.35,0.0,0.0,0.4667,0.83,P\\-at\\-20
2,1,Ad-Hoc Information Retrieval,TREC Robust04,2018-10,SNRM-PRF,0.3948,84.59,0.0,0.0,0.4667,0.85,P\\-at\\-20
3,1,Ad-Hoc Information Retrieval,TREC Robust04,2018-10,NPRF-DRMM,0.4064,87.08,0.0,0.0,0.4667,0.87,P\\-at\\-20
4,1,Ad-Hoc Information Retrieval,TREC Robust04,2019-03,BERT FT(Microblog),0.4287,91.86,0.0,0.0,0.4667,0.92,P\\-at\\-20
5,1,Ad-Hoc Information Retrieval,TREC Robust04,2019-04,CEDR-KNRM,0.4667,100.0,0.0,0.0,0.4667,1.0,P\\-at\\-20
0,1,Data-to-Text Generation,E2E NLG Challenge,2017-12,Gong,8.3453,95.59,8.3453,0.96,8.73,0.96,NIST
1,1,Data-to-Text Generation,E2E NLG Challenge,2018-04,Sys1-Primary,8.5105,97.49,0.2,0.02,8.73,0.97,NIST
2,1,Data-to-Text Generation,E2E NLG Challenge,2018-05,Slug,8.613,98.66,0.1,0.01,8.73,0.99,NIST
3,1,Data-to-Text Generation,E2E NLG Challenge,2019-04,S_1^R,8.73,100.0,0.1,0.01,8.73,1.0,NIST
0,1,Data-to-Text Generation,E2E NLG Challenge,2017-12,Gong,2.2721,95.87,2.2721,0.96,2.37,0.02,CIDEr
1,1,Data-to-Text Generation,E2E NLG Challenge,2019-04,S_1^R,2.37,100.0,0.1,0.04,2.37,0.02,CIDEr
2,1,Image Captioning,COCO,2019-05,"NIC (ResNet-50, CutMix)",77.6,100.0,77.6,1.0,77.6,0.66,CIDEr
3,1,Image Captioning,Flickr30k Captions test,2019-09,Unified VLP,67.4,100.0,67.4,1.0,67.4,0.58,CIDEr
4,1,Image Captioning,COCO Captions test,2019-09,Unified VLP,116.9,100.0,116.9,1.0,116.9,1.0,CIDEr
5,1,Text Generation,CommonGen,2019-11,UniLM,14.92,100.0,14.92,1.0,14.92,0.13,CIDEr
0,1,Word Sense Disambiguation,Knowledge-based:,2018-01,WSD-TM,66.9,100.0,66.9,1.0,66.9,1.0,All
0,1,Grammatical Error Correction,_Restricted_,2018-01,CNN Seq2Seq,57.47,93.45,57.47,0.93,61.5,0.92,GLEU
1,1,Grammatical Error Correction,_Restricted_,2018-06,SMT + BiGRU,61.5,100.0,4.0,0.07,61.5,0.99,GLEU
2,1,Grammatical Error Correction,Unrestricted,2018-07,CNN Seq2Seq + Fluency Boost and inference,62.37,100.0,62.37,1.0,62.37,1.0,GLEU
3,1,Grammatical Error Correction,JFLEG,2019-03,Copy-augmented Model (4 Ensemble +Denoising Autoencoder),61.0,100.0,61,1.0,61,0.98,GLEU
0,1,Speech Emotion Recognition,IEMOCAP,2018-02,CNN+LSTM,0.8,100.0,0.8,1.0,0.8,1.0,UA
1,1,Multimodal Emotion Recognition,IEMOCAP,2018-06,CHFusion (A+T+V),0.765,100.0,0.765,1.0,0.765,0.96,UA
0,1,Question Answering,RACE,2018-03,BiAttention MRU,60.2,100.0,60.2,1.0,60.2,1.0,RACE\\-m
0,1,Question Answering,RACE,2018-03,BiAttention MRU,50.3,100.0,50.3,1.0,50.3,1.0,RACE\\-h
0,1,Question Answering,RACE,2018-03,BiAttention MRU,53.3,100.0,53.3,1.0,53.3,1.0,RACE
0,1,Natural Language Inference,MultiNLI,2018-03,GenSen,71.4,77.61,71.4,0.78,92.0,0.78,Matched
1,1,Natural Language Inference,MultiNLI,2018-04,Multi-task BiLSTM + Attn,72.2,78.48,0.8,0.01,92.0,0.78,Matched
2,1,Natural Language Inference,MultiNLI,2018-12,aESIM,73.9,80.33,1.7,0.02,92.0,0.8,Matched
3,1,Natural Language Inference,MultiNLI,2019-01,MT-DNN,86.7,94.24,12.8,0.14,92.0,0.94,Matched
4,1,Natural Language Inference,MultiNLI,2019-06,XLNet (single model),90.8,98.7,4.1,0.04,92.0,0.99,Matched
5,1,Natural Language Inference,MultiNLI,2019-09,ALBERT,91.3,99.24,0.5,0.01,92.0,0.99,Matched
6,1,Natural Language Inference,MultiNLI,2019-10,T5-11B,92.0,100.0,0.7,0.01,92.0,1.0,Matched
7,1,Natural Language Inference,MultiNLI Dev,2019-09,TinyBERT (M=6;d'=768;d'i=3072),84.5,100.0,84.5,1.0,84.5,0.92,Matched
0,1,Natural Language Inference,MultiNLI,2018-03,GenSen,71.3,77.75,71.3,0.78,91.7,0.78,Mismatched
1,1,Natural Language Inference,MultiNLI,2018-04,Multi-task BiLSTM + Attn,72.1,78.63,0.8,0.01,91.7,0.79,Mismatched
2,1,Natural Language Inference,MultiNLI,2018-11,"Stacked Bi-LSTMs (shortcut connections, max-pooling)",72.2,78.74,0.1,0.0,91.7,0.79,Mismatched
3,1,Natural Language Inference,MultiNLI,2018-12,aESIM,73.9,80.59,1.7,0.02,91.7,0.81,Mismatched
4,1,Natural Language Inference,MultiNLI,2019-01,MT-DNN,86.0,93.78,12.1,0.13,91.7,0.94,Mismatched
5,1,Natural Language Inference,MultiNLI,2019-07,RoBERTa,90.2,98.36,4.2,0.05,91.7,0.98,Mismatched
6,1,Natural Language Inference,MultiNLI,2019-10,T5-11B,91.7,100.0,1.5,0.02,91.7,1.0,Mismatched
7,1,Natural Language Inference,MultiNLI Dev,2019-09,TinyBERT (M=6;d'=768;d'i=3072),84.5,100.0,84.5,1.0,84.5,0.92,Mismatched
0,1,Meeting Summarization,300W,2018-05,abc,10.0,100.0,10,1.0,10,1.0,10%
0,1,Language Acquisition,SLAM 2018,2018-06,Context Based Model,0.821,100.0,0.821,1.0,0.821,1.0,AUC
0,1,Word Sense Disambiguation,Supervised:,2018-06,ELMo,62.2,84.74,62.2,0.85,73.4,0.85,SemEval\\ 2007
1,1,Word Sense Disambiguation,Supervised:,2018-11,"SemCor+WNGT, vocabulary reduced, ensemble",66.81,91.02,4.6,0.06,73.4,0.91,SemEval\\ 2007
2,1,Word Sense Disambiguation,Supervised:,2019-05,"SemCor+WNGC, hypernyms",73.4,100.0,6.6,0.09,73.4,1.0,SemEval\\ 2007
0,1,Entity Typing,Freebase FIGER,2018-06,TextEnt-full,94.8,100.0,94.8,1.0,94.8,1.0,BEP
0,1,Text Classification,20NEWS,2018-06,TextEnt-full,83.9,97.33,83.9,0.97,86.2,0.91,F\\-measure
1,1,Text Classification,20NEWS,2019-09,NABoE-full,86.2,100.0,2.3,0.03,86.2,0.94,F\\-measure
2,1,Text Classification,R8,2018-06,TextEnt-full,91.0,99.24,91.0,0.99,91.7,0.99,F\\-measure
3,1,Text Classification,R8,2019-09,NABoE-full,91.7,100.0,0.7,0.01,91.7,1.0,F\\-measure
0,1,Entity Typing,Freebase FIGER,2018-06,TextEnt-full,84.2,100.0,84.2,1.0,84.2,1.0,Macro\\ F1
1,1,Entity Linking,FIGER,2019-05,ERNIE,76.51,100.0,76.51,1.0,76.51,0.91,Macro\\ F1
2,1,Text Classification,RCV1,2019-08,HiLAP (bow-CNN),60.1,100.0,60.1,1.0,60.1,0.71,Macro\\ F1
0,1,Entity Typing,Freebase FIGER,2018-06,TextEnt-full,85.7,100.0,85.7,1.0,85.7,1.0,Micro\\ F1
1,1,Entity Linking,FIGER,2019-05,ERNIE,73.39,100.0,73.39,1.0,73.39,0.86,Micro\\ F1
2,1,Multi-Label Text Classification,EUR-Lex,2019-06,bert-base,73.2,100.0,73.2,1.0,73.2,0.85,Micro\\ F1
3,1,Text Classification,RCV1,2019-08,HiLAP (bow-CNN),83.3,100.0,83.3,1.0,83.3,0.97,Micro\\ F1
0,1,Paraphrase Identification,2017_test set,2018-06,CNN,50.0,100.0,50,1.0,50,1.0,10\\ fold\\ Cross\\ validation
0,1,Multimodal Sentiment Analysis,CMU-MOSEI,2018-07,Graph-MFN,0.71,100.0,0.71,1.0,0.71,1.0,MAE
0,1,Question Answering,CoQA,2018-08,DrQA + seq2seq with copy attention (single model),67.0,81.21,67.0,0.81,82.5,0.81,In\\-domain
1,1,Question Answering,CoQA,2018-09,BiDAF++ (single model),69.4,84.12,2.4,0.03,82.5,0.84,In\\-domain
2,1,Question Answering,CoQA,2018-10,FlowQA (single model),76.3,92.48,6.9,0.08,82.5,0.92,In\\-domain
3,1,Question Answering,CoQA,2018-10,BERT Large Augmented (single model),82.5,100.0,6.2,0.08,82.5,1.0,In\\-domain
0,1,Question Answering,CoQA,2018-08,DrQA + seq2seq with copy attention (single model),65.1,80.27,65.1,0.8,81.1,0.8,Overall
1,1,Question Answering,CoQA,2018-09,BiDAF++ (single model),67.8,83.6,2.7,0.03,81.1,0.84,Overall
2,1,Question Answering,CoQA,2018-10,FlowQA (single model),75.0,92.48,7.2,0.09,81.1,0.92,Overall
3,1,Question Answering,CoQA,2018-10,BERT Large Augmented (single model),81.1,100.0,6.1,0.08,81.1,1.0,Overall
0,1,Question Answering,CoQA,2018-08,DrQA + seq2seq with copy attention (single model),60.4,77.84,60.4,0.78,77.6,0.78,Out\\-of\\-domain
1,1,Question Answering,CoQA,2018-09,BiDAF++ (single model),63.8,82.22,3.4,0.04,77.6,0.82,Out\\-of\\-domain
2,1,Question Answering,CoQA,2018-10,FlowQA (single model),71.8,92.53,8.0,0.1,77.6,0.93,Out\\-of\\-domain
3,1,Question Answering,CoQA,2018-10,BERT Large Augmented (single model),77.6,100.0,5.8,0.07,77.6,1.0,Out\\-of\\-domain
0,1,Machine Translation,WMT2014 English-French,2018-08,Transformer Big + BT,43.8,100.0,43.8,1.0,43.8,1.0,SacreBLEU
1,1,Machine Translation,WMT2014 English-German,2018-08,Transformer Big + BT,33.8,100.0,33.8,1.0,33.8,0.77,SacreBLEU
2,1,Machine Translation,WMT2019 English-German,2019-07,Facebook-FAIR (ensemble),42.7,100.0,42.7,1.0,42.7,0.97,SacreBLEU
0,1,Constituency Grammar Induction,PTB,2018-08,DMV + invertible projector,60.2,88.92,60.2,0.89,67.7,0.89,Mean\\ F1\\ \\(WSJ10\\)
1,1,Constituency Grammar Induction,PTB,2018-10,ON-LSTM,65.1,96.16,4.9,0.07,67.7,0.96,Mean\\ F1\\ \\(WSJ10\\)
2,1,Constituency Grammar Induction,PTB,2019-06,DIORA,67.7,100.0,2.6,0.04,67.7,1.0,Mean\\ F1\\ \\(WSJ10\\)
0,1,Visual Dialog,VisDial v1.0 test-std,2018-09,CorefNMN Kottur et al. (2018),54.7,94.98,54.7,0.95,57.59,0.92,NDCG
1,1,Visual Dialog,VisDial v1.0 test-std,2019-02,DAN,57.59,100.0,2.9,0.05,57.59,0.97,NDCG
2,1,Visual Dialog,Visual Dialog v1.0,2019-02,HACAN,57.17,96.29,57.17,0.96,59.37,0.96,NDCG
3,1,Visual Dialog,Visual Dialog v1.0,2019-02,DAN,57.59,97.0,0.4,0.01,59.37,0.97,NDCG
4,1,Visual Dialog,Visual Dialog v1.0,2020-04,MVAN,59.37,100.0,1.8,0.03,59.37,1.0,NDCG
0,1,Question Answering,QuAC,2018-10,FlowQA (single model),5.8,100.0,5.8,1.0,5.8,1.0,HEQD
0,1,Question Answering,QuAC,2018-10,FlowQA (single model),59.6,100.0,59.6,1.0,59.6,1.0,HEQQ
0,1,Multimodal Emotion Recognition,IEMOCAP,2018-10,Multimodal Dual Recurrent Encoder (MDRE) / (A+T),0.718,100.0,0.718,1.0,0.718,1.0,WAP
1,1,Speech Emotion Recognition,IEMOCAP,2018-10,Multimodal Dual Recurrent Encoder (MDRE) / (A+T),0.718,100.0,0.718,1.0,0.718,1.0,WAP
0,1,Constituency Grammar Induction,PTB,2018-10,ON-LSTM,66.8,97.52,66.8,0.98,68.5,0.98,Max\\ F1\\ \\(WSJ10\\)
1,1,Constituency Grammar Induction,PTB,2019-06,DIORA,68.5,100.0,1.7,0.02,68.5,1.0,Max\\ F1\\ \\(WSJ10\\)
0,1,Information Retrieval,TREC-PM,2018-11,hpipubcommon,0.5605,100.0,0.5605,1.0,0.5605,1.0,infNDCG
0,1,Phrase Grounding,Visual Genome,2018-11,VG_ELMo_PNASNet,55.16,100.0,55.16,1.0,55.16,0.8,Pointing\\ Game\\ Accuracy
1,1,Phrase Grounding,Flickr30k,2018-11,COCO_ELMo_PNASNet,69.19,100.0,69.19,1.0,69.19,1.0,Pointing\\ Game\\ Accuracy
2,1,Phrase Grounding,ReferIt,2018-11,VG_BiLSTM_VGG,62.76,100.0,62.76,1.0,62.76,0.91,Pointing\\ Game\\ Accuracy
0,1,Emotion Classification,SemEval 2018 Task 1E-c,2018-12,Transformer (finetune),56.1,100.0,56.1,1.0,56.1,1.0,Macro\\-F1
0,1,Question Answering,Natural Questions,2019-01,BERT-joint,66.2,100.0,66.2,1.0,66.2,1.0,F1\\ \\(Long\\)
0,1,Question Answering,Natural Questions,2019-01,BERT-joint,52.1,100.0,52.1,1.0,52.1,1.0,F1\\ \\(Short\\)
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Subtask 4,2019-03,BERT-pair-QA-B,89.9,100.0,89.9,1.0,89.9,1.0,Accuracy\\ \\(3\\-way\\)
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Subtask 4,2019-03,BERT-pair-QA-B,85.9,100.0,85.9,1.0,85.9,1.0,Accuracy\\ \\(4\\-way\\)
0,1,Aspect-Based Sentiment Analysis,SemEval 2014 Task 4 Subtask 4,2019-03,BERT-pair-QA-B,95.6,100.0,95.6,1.0,95.6,1.0,Binary\\ Accuracy
0,1,Text-To-Speech Synthesis,CMUDict 0.7b,2019-04,Token-Level Ensemble Distillation,4.6,100.0,4.6,1.0,4.6,1.0,Phoneme\\ Error\\ Rate
0,1,Text-To-Speech Synthesis,CMUDict 0.7b,2019-04,Token-Level Ensemble Distillation,19.88,100.0,19.88,1.0,19.88,1.0,Word\\ Error\\ Rate\\ \\(WER\\)
0,1,Passage Re-Ranking,TREC-PM,2019-04,BERT + Doc2query,36.5,100.0,36.5,1.0,36.5,1.0,mAP
0,1,Arabic Text Diacritization,Tashkeela,2019-04,Shakkala,0.0373,100.0,0.0373,1.0,0.0373,1.0,Diacritic\\ Error\\ Rate
0,1,Question Answering,HotpotQA,2019-05,DFGN,59.82,72.07,59.82,0.72,83.0,0.72,Joint\\ F1
1,1,Question Answering,HotpotQA,2019-07,SpanBERT,83.0,100.0,23.2,0.28,83.0,1.0,Joint\\ F1
0,1,Text-To-Speech Synthesis,LJSpeech,2019-05,FastSpeech,270.0,100.0,270,1.0,270,1.0,Speedup
0,1,Text-To-Speech Synthesis,LJSpeech,2019-05,FastSpeech,3.84,100.0,3.84,1.0,3.84,1.0,MOS
0,1,Multi-Label Text Classification,Wiki-30K,2019-05,LAHA,67.82,100.0,67.82,1.0,67.82,0.73,nDCG\\-at\\-5
1,1,Multi-Label Text Classification,AAPD,2019-05,LAHA,83.7,100.0,83.7,1.0,83.7,0.9,nDCG\\-at\\-5
2,1,Multi-Label Text Classification,EUR-Lex,2019-05,LAHA,59.28,72.03,59.28,0.72,82.3,0.64,nDCG\\-at\\-5
3,1,Multi-Label Text Classification,EUR-Lex,2019-06,bert-base,82.3,100.0,23.0,0.28,82.3,0.88,nDCG\\-at\\-5
4,1,Multi-Label Text Classification,Amazon-12K,2019-05,LAHA,87.57,100.0,87.57,1.0,87.57,0.94,nDCG\\-at\\-5
5,1,Multi-Label Text Classification,Kan-Shan Cup,2019-05,LAHA,54.65,100.0,54.65,1.0,54.65,0.59,nDCG\\-at\\-5
6,1,Text Classification,RCV1,2019-06,NLP-Cap,93.11,100.0,93.11,1.0,93.11,1.0,nDCG\\-at\\-5
0,1,Multi-Label Text Classification,EUR-Lex,2019-05,LAHA,64.89,91.25,64.89,0.91,71.11,0.7,nDCG\\-at\\-3
1,1,Multi-Label Text Classification,EUR-Lex,2019-06,NLP-Cap,71.11,100.0,6.2,0.09,71.11,0.77,nDCG\\-at\\-3
2,1,Multi-Label Text Classification,Amazon-12K,2019-05,LAHA,89.13,100.0,89.13,1.0,89.13,0.96,nDCG\\-at\\-3
3,1,Multi-Label Text Classification,Kan-Shan Cup,2019-05,LAHA,51.7,100.0,51.7,1.0,51.7,0.56,nDCG\\-at\\-3
4,1,Multi-Label Text Classification,Wiki-30K,2019-05,LAHA,75.64,100.0,75.64,1.0,75.64,0.82,nDCG\\-at\\-3
5,1,Multi-Label Text Classification,AAPD,2019-05,LAHA,80.11,100.0,80.11,1.0,80.11,0.87,nDCG\\-at\\-3
6,1,Text Classification,RCV1,2019-06,NLP-Cap,92.47,100.0,92.47,1.0,92.47,1.0,nDCG\\-at\\-3
0,1,Multi-Label Text Classification,Wiki-30K,2019-05,LAHA,73.14,100.0,73.14,1.0,73.14,0.9,P\\-at\\-3
1,1,Multi-Label Text Classification,AAPD,2019-05,LAHA,60.72,100.0,60.72,1.0,60.72,0.75,P\\-at\\-3
2,1,Multi-Label Text Classification,EUR-Lex,2019-05,LAHA,61.48,93.89,61.48,0.94,65.48,0.76,P\\-at\\-3
3,1,Multi-Label Text Classification,EUR-Lex,2019-06,NLP-Cap,65.48,100.0,4.0,0.06,65.48,0.81,P\\-at\\-3
4,1,Multi-Label Text Classification,Amazon-12K,2019-05,LAHA,79.16,100.0,79.16,1.0,79.16,0.97,P\\-at\\-3
5,1,Multi-Label Text Classification,Kan-Shan Cup,2019-05,LAHA,34.6,100.0,34.6,1.0,34.6,0.43,P\\-at\\-3
6,1,Text Classification,RCV1,2019-06,NLP-Cap,81.27,100.0,81.27,1.0,81.27,1.0,P\\-at\\-3
0,1,Fake News Detection,Grover-Mega,2019-05,Grover-Mega,92.0,100.0,92.0,1.0,92.0,1.0,Unpaired\\ Accuracy
0,1,Multi-Label Text Classification,EUR-Lex,2019-06,bert-base,79.6,100.0,79.6,1.0,79.6,1.0,RP\\-at\\-5
0,1,Text Classification,RCV1,2019-06,NLP-Cap,97.05,100.0,97.05,1.0,97.05,1.0,nDCG\\-at\\-1
1,1,Multi-Label Text Classification,EUR-Lex,2019-06,NLP-Cap,80.2,100.0,80.2,1.0,80.2,0.83,nDCG\\-at\\-1
0,1,Document Ranking,ClueWeb09-B,2019-06,XLNet,20.28,100.0,20.28,1.0,20.28,1.0,ERR\\-at\\-20
0,1,Reading Comprehension,RACE,2019-06,XLNet,84.0,100.0,84,1.0,84,1.0,Accuracy\\ \\(High\\)
0,1,Reading Comprehension,RACE,2019-06,XLNet,88.6,100.0,88.6,1.0,88.6,1.0,Accuracy\\ \\(Middle\\)
0,1,Sentiment Analysis,ASTD,2019-08,CNN-LSTM,0.62,100.0,0.62,1.0,0.62,0.69,Average\\ Recall
1,1,Sentiment Analysis,ArSAS,2019-08,CNN-LSTM,0.9,100.0,0.9,1.0,0.9,1.0,Average\\ Recall
2,1,Sentiment Analysis,SemEval 2017 Task 4-A,2019-08,CNN-LSTM,0.61,100.0,0.61,1.0,0.61,0.68,Average\\ Recall
0,1,Sentiment Analysis,FiQA,2019-08,FinBERT,0.55,100.0,0.55,1.0,0.55,1.0,R\\^2
0,1,Table-based Fact Verification,TabFact,2019-09,Table-BERT-Horizontal-T+F-Template,66.1,100.0,66.1,1.0,66.1,1.0,Val
0,1,Image Captioning,Flickr30k Captions test,2019-09,Unified VLP,17.0,100.0,17,1.0,17,0.8,SPICE
1,1,Image Captioning,COCO Captions test,2019-09,Unified VLP,21.2,100.0,21.2,1.0,21.2,1.0,SPICE
0,1,Question Answering,MultiRC,2019-10,T5-11B,88.2,100.0,88.2,1.0,88.2,1.0,F1a
0,1,Part-Of-Speech Tagging,French GSD,2019-11,CamemBERT,98.19,100.0,98.19,1.0,98.19,0.99,UPOS
1,1,Part-Of-Speech Tagging,Sequoia Treebank,2019-11,CamemBERT,99.21,100.0,99.21,1.0,99.21,1.0,UPOS
2,1,Part-Of-Speech Tagging,Spoken Corpus,2019-11,CamemBERT,96.68,100.0,96.68,1.0,96.68,0.97,UPOS
3,1,Part-Of-Speech Tagging,ParTUT,2019-11,CamemBERT,97.63,100.0,97.63,1.0,97.63,0.98,UPOS
0,1,Scientific Concept Extraction,STM-corpus,2020-01,SciBERT (full data),65.5,98.64,65.5,0.99,66.4,0.99,Exact\\ Span\\ F1
1,1,Scientific Concept Extraction,STM-corpus,2020-01,SciBERT (active learning),66.4,100.0,0.9,0.01,66.4,1.0,Exact\\ Span\\ F1
0,1,Aspect Extraction,SemEval 2014 Task 4 Sub Task 2,2020-01,BAT,85.57,100.0,85.57,1.0,85.57,1.0,Laptop\\ \\(F1\\)
0,1,Aspect Extraction,SemEval 2014 Task 4 Sub Task 2,2020-01,BAT,83.54,100.0,83.54,1.0,83.54,1.0,Mean\\ F1\\ \\(Laptop\\ \\+\\ Restaurant\\)
0,1,Aspect Extraction,SemEval 2014 Task 4 Sub Task 2,2020-01,BAT,81.5,100.0,81.5,1.0,81.5,1.0,Restaurant\\ \\(F1\\)
0,1,Bias Detection,StereoSet,2020-04,GPT-2 (small),72.97,100.0,72.97,1.0,72.97,1.0,ICAT\\ Score
0,1,Question Answering,SCDE,2020-04,bert-large-uncased + APN,0.299,100.0,0.299,1.0,0.299,1.0,PA
0,1,Question Answering,SCDE,2020-04,bert-large-uncased + APN,0.661,100.0,0.661,1.0,0.661,1.0,DE
0,1,Question Answering,SCDE,2020-04,bert-large-uncased + APN,0.717,100.0,0.717,1.0,0.717,1.0,BA
